AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
3273,2509,Kavya Rao,31,F,A2
3274,2510,Nataraj Hegde,20,M,A1
3275,2511,Gopal Reddy,46,M,A1
3276,2511,Vijayalakshmi Fernandes,33,F,A2
3277,2511,Naveen Poojary,25,M,A3
3278,2512,Sunitha Fernandes,43,F,A1
3279,2512,Harish Achar,46,M,A2
3280,2512,Deepa Khan,31,F,A3
3281,2513,Suresh Shetty,43,M,A1
3282,2513,Meena Patil,27,F,A2
3283,2513,Om Gowda,28,M,A3
3284,2513,Basavaraj Shetty,55,M,A4
3285,2513,Ayesha Sheikh,20,F,A5
3286,2513,Triveni Hegde,41,F,A6
3287,2514,Deepa Naik,53,F,A1
3288,2514,Raghu Fernandes,20,M,A2
3289,2516,Lokesh Setty,44,M,A1
3290,2516,Venkatesh Hegde,23,M,A2
3291,2516,Yamuna Khan,32,F,A3
3292,2517,Sowmya Reddy,19,F,A1
3293,2517,Mahesh Khan,26,M,A2
3294,2518,Mahesh Hegde,27,M,A1
3295,2522,Vijayalakshmi Sheikh,35,F,A1
3296,2523,Iqbal Reddy,29,M,A1
3297,2523,Ullas Kumar,32,M,A2
3298,2524,Mahesh Reddy,41,M,A1
3299,2525,Radha Setty,41,F,A1
3300,2527,Roopa Achar,52,F,A1
3301,2528,Pooja Reddy,28,F,A1
3302,2528,Usha Fernandes,37,F,A2
3303,2529,Venkatesh Nair,28,M,A1
3304,2529,Gopal Rao,27,M,A2
3305,2530,Imran Fernandes,37,M,A1
3306,2532,Jagadish Shetty,32,M,A1
3307,2532,Nandini Nair,41,F,A2
3308,2534,Nandini Hegde,37,F,A1
3309,2534,Fatima Achar,34,F,A2
3310,2535,Vani Patil,32,F,A1
3311,2535,Manjunath Khan,55,M,A2
3312,2536,Latha Rao,51,F,A1
3313,2537,Radha Setty,29,F,A1
3314,2538,Sowmya Kumar,22,F,A1
3315,2538,Arjun Poojary,21,M,A2
3316,2539,Suresh Patil,50,M,A1
3317,2539,Gopal Sheikh,46,M,A2
3318,2542,Sowmya Naik,50,F,A1
3319,2542,Krishna Sheikh,36,M,A2
3320,2542,Anitha Nair,40,F,A3
3321,2542,Fatima Sheikh,23,F,A4
3322,2542,Pooja Hegde,55,F,A5
3323,2542,Naveen Kumar,22,M,A6
3324,2544,Yamuna Poojary,46,F,A1
3325,2544,Nataraj Gowda,23,M,A2
3326,2544,Triveni Sheikh,48,F,A3
3327,2544,Naveen Kumar,20,M,A4
3328,2545,Basavaraj Rao,49,M,A1
3329,2549,Suresh Fernandes,33,M,A1
3330,2550,Ayesha Rao,25,F,A1
3331,2550,Deepa Rao,53,F,A2
3332,2550,Gopal Poojary,54,M,A3
3333,2552,Zeenath Hegde,32,F,A1
3334,2552,Deepa Khan,22,F,A2
3335,2553,Fatima Fernandes,27,F,A1
3336,2554,Thimmaiah Fernandes,52,M,A1
3337,2554,Fatima Sheikh,34,F,A2
3338,2556,Ullas Reddy,32,M,A1
3339,2557,Sowmya Reddy,39,F,A1
3340,2557,Basavaraj Khan,53,M,A2
3341,2558,Latha Gowda,19,F,A1
3342,2558,Jagadish Nair,23,M,A2
3343,2559,Lokesh Naik,52,M,A1
3344,2560,Zameer Kumar,30,M,A1
3345,2560,Yogesh Reddy,44,M,A2
3346,2560,Latha Poojary,23,F,A3
3347,2561,Harish Rao,41,M,A1
3348,2561,Zeenath Setty,30,F,A2
3349,2566,Radha Achar,28,F,A1
3350,2567,Latha Poojary,27,F,A1
3351,2568,Iqbal Poojary,48,M,A1
3352,2568,Lokesh Gowda,32,M,A2
3353,2568,Ayesha Setty,48,F,A3
3354,2568,Sunitha Sheikh,26,F,A4
3355,2569,Meena Nair,39,F,A1
3356,2569,Iqbal Setty,29,M,A2
3357,2569,Nandini Naik,40,F,A3
3358,2569,Meena Achar,31,F,A4
3359,2569,Yamuna Shetty,27,F,A5
3360,2569,Fatima Naik,52,F,A6
3361,2570,Arjun Hegde,40,M,A1
3362,2572,Radha Gowda,26,F,A1
3363,2572,Anitha Nair,31,F,A2
3364,2574,Sowmya Achar,25,F,A1
3365,2575,Imran Patil,51,M,A1
3366,2575,Arjun Kumar,36,M,A2
3367,2575,Deepa Naik,54,F,A3
3368,2575,Gopal Gowda,33,M,A4
3369,2578,Pooja Khan,23,F,A1
3370,2578,Yamuna Gowda,18,F,A2
3371,2580,Roopa Rao,35,F,A1
3372,2582,Yamuna Shetty,44,F,A1
3373,2583,Gopal Gowda,19,M,A1
3374,2583,Ullas Kumar,49,M,A2
3375,2584,Jagadish Fernandes,22,M,A1
3376,2584,Roopa Achar,27,F,A2
3377,2586,Ayesha Kumar,52,F,A1
3378,2586,Mahesh Rao,47,M,A2
3379,2588,Naveen Gowda,26,M,A1
3380,2588,Usha Patil,46,F,A2
3381,2588,Kavya Hegde,39,F,A3
3382,2590,Triveni Khan,47,F,A1
3383,2590,Vani Achar,32,F,A2
3384,2591,Thimmaiah Sheikh,25,M,A1
3385,2592,Nandini Setty,21,F,A1
3386,2592,Pooja Fernandes,35,F,A2
3387,2593,Gopal Reddy,36,M,A1
3388,2593,Kavya Setty,33,F,A2
3389,2593,Prakash Setty,28,M,A3
3390,2594,Kavya Poojary,34,F,A1
3391,2597,Pooja Gowda,52,F,A1
3392,2599,Gopal Achar,38,M,A1
3393,2599,Deepa Gowda,46,F,A2
3394,2599,Imran Shetty,31,M,A3
3395,2599,Meena Gowda,45,F,A4
3396,2599,Radha Naik,32,F,A5
3397,2599,Gopal Shetty,48,M,A6
3398,2600,Pooja Setty,22,F,A1
3399,2602,Nandini Gowda,18,F,A1
3400,2602,Latha Patil,21,F,A2
3401,2604,Santosh Poojary,39,M,A1
3402,2605,Triveni Gowda,19,F,A1
3403,2605,Zameer Reddy,44,M,A2
3404,2606,Yamuna Rao,21,F,A1
3405,2606,Fatima Reddy,54,F,A2
3406,2606,Triveni Reddy,33,F,A3
3407,2607,Vani Shetty,47,F,A1
3408,2608,Harish Fernandes,22,M,A1
3409,2608,Kavya Gowda,21,F,A2
3410,2608,Roopa Reddy,21,F,A3
3411,2608,Gopal Kumar,55,M,A4
3412,2609,Deepa Naik,36,F,A1
3413,2610,Deepa Fernandes,53,F,A1
3414,2610,Imran Achar,53,M,A2
3415,2611,Triveni Setty,38,F,A1
3416,2611,Ravi Setty,43,M,A2
3417,2612,Arjun Nair,43,M,A1
3418,2614,Kavya Fernandes,19,F,A1
3419,2616,Kavya Rao,23,F,A1
3420,2617,Gopal Gowda,49,M,A1
3421,2622,Gopal Achar,48,M,A1
3422,2622,Chandru Khan,31,M,A2
3423,2622,Vijayalakshmi Kumar,40,F,A3
3424,2622,Kavya Shetty,29,F,A4
3425,2623,Puneeth Achar,49,M,A1
3426,2623,Raghu Gowda,55,M,A2
3427,2626,Deepa Patil,35,F,A1
3428,2626,Naveen Naik,54,M,A2
3429,2627,Naveen Fernandes,24,M,A1
3430,2627,Mahesh Setty,51,M,A2
3431,2628,Imran Sheikh,28,M,A1
3432,2628,Ayesha Achar,24,F,A2
3433,2629,Zeenath Shetty,44,F,A1
3434,2629,Anitha Setty,30,F,A2
3435,2629,Kavya Patil,37,F,A3
3436,2629,Meena Patil,33,F,A4
3437,2629,Raghu Poojary,27,M,A5
3438,2629,Om Fernandes,29,M,A6
3439,2630,Om Poojary,19,M,A1
3440,2631,Kavya Setty,42,F,A1
3441,2632,Naveen Patil,42,M,A1
3442,2634,Naveen Setty,46,M,A1
3443,2634,Zeenath Achar,20,F,A2
3444,2634,Jagadish Setty,47,M,A3
3445,2635,Triveni Gowda,48,F,A1
3446,2635,Latha Poojary,42,F,A2
3447,2639,Fatima Patil,24,F,A1
3448,2639,Prakash Gowda,50,M,A2
3449,2640,Shwetha Hegde,42,F,A1
3450,2640,Venkatesh Nair,24,M,A2
3451,2641,Pooja Nair,48,F,A1
3452,2643,Raghu Kumar,21,M,A1
3453,2643,Arjun Setty,30,M,A2
3454,2646,Latha Setty,44,F,A1
3455,2646,Chandru Poojary,37,M,A2
3456,2648,Krishna Patil,50,M,A1
3457,2649,Puneeth Achar,32,M,A1
3458,2649,Venkatesh Khan,39,M,A2
3459,2650,Jagadish Reddy,32,M,A1
3460,2650,Yusuf Naik,31,M,A2
3461,2650,Lokesh Reddy,34,M,A3
3462,2651,Naveen Poojary,22,M,A1
3463,2652,Shankar Rao,43,M,A1
3464,2652,Fatima Kumar,28,F,A2
3465,2654,Krishna Naik,24,M,A1
3466,2654,Basavaraj Poojary,32,M,A2
3467,2655,Pooja Setty,48,F,A1
3468,2655,Sowmya Poojary,37,F,A2
3469,2656,Deepa Nair,37,F,A1
3470,2656,Anthony Kumar,43,M,A2
3471,2657,Anthony Rao,47,M,A1
3472,2657,Meena Kumar,44,F,A2
3473,2658,Sunitha Rao,41,F,A1
3474,2658,Shwetha Fernandes,44,F,A2
3475,2659,Santosh Gowda,40,M,A1
3476,2661,Nandini Gowda,38,F,A1
3477,2663,Latha Rao,25,F,A1
3478,2664,Pooja Nair,46,F,A1
3479,2664,Ayesha Sheikh,40,F,A2
3480,2665,Venkatesh Shetty,50,M,A1
3481,2665,Radha Hegde,32,F,A2
3482,2666,Lokesh Fernandes,47,M,A1
3483,2668,Puneeth Patil,30,M,A1
3484,2668,Zameer Kumar,27,M,A2
3485,2669,Latha Gowda,47,F,A1
3486,2670,Iqbal Khan,33,M,A1
3487,2670,Yamuna Fernandes,45,F,A2
3488,2671,Thimmaiah Setty,43,M,A1
3489,2672,Radha Sheikh,24,F,A1
3490,2674,Ravi Setty,26,M,A1
3491,2677,Nandini Achar,34,F,A1
3492,2679,Arjun Rao,48,M,A1
3493,2680,Ravi Khan,47,M,A1
3494,2681,Pooja Poojary,22,F,A1
3495,2681,Lokesh Reddy,35,M,A2
3496,2681,Latha Khan,51,F,A3
3497,2681,Anitha Rao,36,F,A4
3498,2681,Harish Naik,35,M,A5
3499,2683,Chandru Khan,53,M,A1
3500,2687,Prakash Kumar,43,M,A1
3501,2687,Chandru Shetty,51,M,A2
3502,2689,Triveni Kumar,43,F,A1
3503,2689,Mahesh Setty,42,M,A2
3504,2690,Zeenath Shetty,29,F,A1
3505,2690,Anitha Khan,21,F,A2
3506,2693,Sunitha Reddy,36,F,A1
3507,2693,Ravi Kumar,53,M,A2
3508,2694,Ayesha Rao,45,F,A1
3509,2695,Lokesh Achar,28,M,A1
3510,2696,Lokesh Rao,26,M,A1
3511,2696,Lokesh Kumar,19,M,A2
3512,2698,Usha Reddy,49,F,A1
3513,2698,Lokesh Fernandes,44,M,A2
3514,2699,Sowmya Reddy,23,F,A1
3515,2699,Fatima Patil,49,F,A2
3516,2699,Arjun Kumar,51,M,A3
3517,2700,Zeenath Naik,34,F,A1
3518,2700,Roopa Shetty,51,F,A2
3519,2703,Krishna Patil,22,M,A1
3520,2703,Kavya Shetty,47,F,A2
3521,2703,Shwetha Gowda,40,F,A3
3522,2705,Ravi Naik,34,M,A1
3523,2706,Basavaraj Gowda,42,M,A1
3524,2706,Imran Poojary,40,M,A2
3525,2707,Triveni Khan,34,F,A1
3526,2708,Ullas Reddy,50,M,A1
3527,2708,Yamuna Kumar,55,F,A2
3528,2710,Yamuna Setty,19,F,A1
3529,2710,Meena Reddy,48,F,A2
3530,2711,Anitha Naik,19,F,A1
3531,2712,Ravi Setty,30,M,A1
3532,2715,Triveni Poojary,22,F,A1
3533,2717,Yusuf Fernandes,51,M,A1
3534,2717,Santosh Reddy,23,M,A2
3535,2718,Shwetha Reddy,28,F,A1
3536,2719,Fatima Nair,23,F,A1
3537,2719,Pooja Achar,48,F,A2
3538,2719,Usha Reddy,55,F,A3
3539,2719,Fatima Nair,53,F,A4
3540,2719,Yogesh Rao,41,M,A5
3541,2719,Yamuna Gowda,20,F,A6
3542,2723,Roopa Hegde,23,F,A1
3543,2723,Zeenath Gowda,39,F,A2
3544,2724,Meena Patil,45,F,A1
3545,2725,Latha Setty,34,F,A1
3546,2726,Triveni Sheikh,50,F,A1
3547,2726,Nandini Nair,49,F,A2
3548,2726,Basavaraj Reddy,44,M,A3
3549,2727,Thimmaiah Rao,38,M,A1
3550,2728,Zeenath Hegde,49,F,A1
3551,2728,Nataraj Fernandes,53,M,A2
3552,2729,Deepa Patil,24,F,A1
3553,2729,Anitha Rao,45,F,A2
3554,2733,Basavaraj Hegde,55,M,A1
3555,2734,Kavya Rao,50,F,A1
3556,2734,Chandru Rao,27,M,A2
3557,2735,Raghu Nair,36,M,A1
3558,2735,Jagadish Achar,19,M,A2
3559,2735,Manjunath Setty,23,M,A3
3560,2735,Kavya Poojary,50,F,A4
3561,2735,Chandru Naik,19,M,A5
3562,2735,Venkatesh Achar,52,M,A6
3563,2737,Raghu Fernandes,20,M,A1
3564,2737,Venkatesh Fernandes,54,M,A2
3565,2739,Deepa Khan,34,F,A1
3566,2739,Yusuf Reddy,38,M,A2
3567,2739,Zeenath Poojary,41,F,A3
3568,2739,Pooja Khan,28,F,A4
3569,2741,Jagadish Shetty,29,M,A1
3570,2742,Imran Nair,52,M,A1
3571,2744,Naveen Patil,21,M,A1
3572,2745,Vinay Kumar,50,M,A1
3573,2745,Anitha Nair,23,F,A2
3574,2746,Pooja Hegde,47,F,A1
3575,2747,Sunitha Hegde,23,F,A1
3576,2748,Mahesh Nair,34,M,A1
3577,2748,Shwetha Sheikh,39,F,A2
3578,2748,Lokesh Patil,20,M,A3
3579,2750,Vijayalakshmi Reddy,23,F,A1
3580,2750,Shwetha Naik,35,F,A2
3581,2750,Triveni Nair,27,F,A3
3582,2750,Zeenath Reddy,26,F,A4
3583,2750,Raghu Sheikh,26,M,A5
3584,2753,Basavaraj Achar,38,M,A1
3585,2754,Arjun Shetty,35,M,A1
3586,2754,Roopa Nair,53,F,A2
3587,2754,Raghu Kumar,48,M,A3
3588,2754,Ayesha Naik,30,F,A4
3589,2755,Lokesh Poojary,37,M,A1
3590,2757,Ravi Naik,32,M,A1
3591,2758,Meena Khan,39,F,A1
3592,2760,Manjunath Nair,34,M,A1
3593,2761,Nandini Fernandes,29,F,A1
3594,2761,Radha Reddy,54,F,A2
3595,2762,Fatima Khan,48,F,A1
3596,2762,Puneeth Reddy,31,M,A2
3597,2764,Jagadish Naik,41,M,A1
3598,2767,Ravi Naik,24,M,A1
3599,2769,Ullas Kumar,40,M,A1
3600,2770,Deepa Setty,41,F,A1
3601,2772,Pooja Poojary,49,F,A1
3602,2772,Anitha Fernandes,55,F,A2
3603,2773,Kavya Gowda,29,F,A1
3604,2773,Puneeth Patil,55,M,A2
3605,2776,Vinay Setty,24,M,A1
3606,2778,Latha Gowda,33,F,A1
3607,2779,Yogesh Patil,22,M,A1
3608,2780,Arjun Shetty,46,M,A1
3609,2781,Shwetha Setty,36,F,A1
3610,2781,Harish Nair,35,M,A2
3611,2783,Puneeth Poojary,31,M,A1
3612,2784,Vani Rao,20,F,A1
3613,2785,Triveni Gowda,37,F,A1
3614,2786,Nandini Rao,26,F,A1
3615,2788,Vijayalakshmi Fernandes,27,F,A1
3616,2788,Gopal Patil,54,M,A2
3617,2790,Harish Gowda,49,M,A1
3618,2790,Pooja Hegde,55,F,A2
3619,2791,Sunitha Fernandes,20,F,A1
3620,2791,Latha Gowda,45,F,A2
3621,2792,Pooja Khan,43,F,A1
3622,2793,Nandini Gowda,21,F,A1
3623,2793,Kavya Khan,43,F,A2
3624,2793,Ullas Setty,19,M,A3
3625,2793,Krishna Rao,24,M,A4
3626,2794,Anitha Sheikh,51,F,A1
3627,2794,Latha Sheikh,43,F,A2
3628,2795,Prakash Nair,23,M,A1
3629,2796,Anthony Achar,36,M,A1
3630,2796,Nandini Rao,21,F,A2
3631,2796,Santosh Fernandes,39,M,A3
3632,2796,Deepa Rao,38,F,A4
3633,2797,Suresh Gowda,47,M,A1
3634,2801,Yamuna Gowda,26,F,A1
3635,2801,Radha Reddy,31,F,A2
3636,2801,Ayesha Poojary,26,F,A3
3637,2802,Yamuna Gowda,28,F,A1
3638,2802,Harish Reddy,39,M,A2
3639,2802,Radha Reddy,33,F,A3
3640,2802,Roopa Rao,44,F,A4
3641,2803,Roopa Rao,42,F,A1
3642,2803,Radha Reddy,31,F,A2
3643,2804,Radha Reddy,33,F,A1
3644,2804,Ayesha Poojary,28,F,A2
3645,2804,Roopa Rao,44,F,A3
3646,2805,Ayesha Poojary,27,F,A1
3647,2805,Roopa Rao,43,F,A2
3648,2805,Radha Reddy,32,F,A3
3649,2806,Yamuna Gowda,28,F,A1
3650,2806,Harish Reddy,39,M,A2
3651,2807,Yamuna Gowda,27,F,A1
3652,2807,Roopa Rao,43,F,A2
3653,2807,Ayesha Poojary,27,F,A3
3654,2808,Harish Reddy,38,M,A1
3655,2808,Ayesha Poojary,27,F,A2
3656,2809,Radha Reddy,33,F,A1
3657,2809,Harish Reddy,39,M,A2
3658,2809,Roopa Rao,44,F,A3
3659,2810,Anthony Sheikh,39,M,A1
3660,2810,Thimmaiah Reddy,26,M,A2
3661,2810,Thimmaiah Setty,30,M,A3
3662,2810,Usha Hegde,23,F,A4
3663,2811,Thimmaiah Reddy,25,M,A1
3664,2811,Anthony Sheikh,38,M,A2
3665,2811,Thimmaiah Setty,29,M,A3
3666,2812,Thimmaiah Reddy,24,M,A1
3667,2812,Usha Hegde,21,F,A2
3668,2812,Thimmaiah Setty,28,M,A3
3669,2813,Thimmaiah Setty,30,M,A1
3670,2813,Thimmaiah Reddy,26,M,A2
3671,2814,Anthony Sheikh,38,M,A1
3672,2814,Thimmaiah Setty,29,M,A2
3673,2814,Thimmaiah Reddy,25,M,A3
3674,2815,Thimmaiah Setty,29,M,A1
3675,2815,Thimmaiah Reddy,25,M,A2
3676,2815,Anthony Sheikh,38,M,A3
3677,2815,Usha Hegde,22,F,A4
3678,2816,Anthony Sheikh,38,M,A1
3679,2816,Usha Hegde,22,F,A2
3680,2817,Puneeth Achar,25,M,A1
3681,2817,Radha Patil,33,F,A2
3682,2817,Nataraj Shetty,38,M,A3
3683,2817,Prakash Hegde,24,M,A4
3684,2818,Radha Patil,32,F,A1
3685,2818,Vijayalakshmi Naik,22,F,A2
3686,2818,Imran Naik,42,M,A3
3687,2818,Puneeth Achar,24,M,A4
3688,2819,Imran Naik,43,M,A1
3689,2819,Nataraj Shetty,38,M,A2
3690,2820,Prakash Hegde,24,M,A1
3691,2820,Radha Patil,33,F,A2
3692,2821,Radha Patil,33,F,A1
3693,2821,Nataraj Shetty,38,M,A2
3694,2822,Vijayalakshmi Naik,24,F,A1
3695,2822,Nataraj Shetty,39,M,A2
3696,2822,Imran Naik,44,M,A3
3697,2822,Prakash Hegde,25,M,A4
3698,2823,Radha Patil,32,F,A1
3699,2823,Vijayalakshmi Naik,22,F,A2
3700,2824,Prakash Hegde,25,M,A1
3701,2824,Nataraj Shetty,39,M,A2
3702,2824,Imran Naik,44,M,A3
3703,2825,Nataraj Shetty,37,M,A1
3704,2825,Prakash Hegde,23,M,A2
3705,2825,Radha Patil,32,F,A3
3706,2825,Imran Naik,42,M,A4
3707,2826,Puneeth Achar,25,M,A1
3708,2826,Prakash Hegde,24,M,A2
3709,2827,Zameer Fernandes,31,M,A1
3710,2827,Meena Setty,40,F,A2
3711,2827,Suresh Patil,29,M,A3
3712,2828,Suresh Patil,30,M,A1
3713,2828,Meena Setty,41,F,A2
3714,2829,Suresh Patil,30,M,A1
3715,2829,Zameer Fernandes,32,M,A2
3716,2829,Meena Setty,41,F,A3
3717,2830,Zameer Fernandes,32,M,A1
3718,2830,Suresh Patil,30,M,A2
3719,2830,Meena Setty,41,F,A3
3720,2830,Nataraj Poojary,33,M,A4
3721,2831,Meena Setty,40,F,A1
3722,2831,Suresh Patil,29,M,A2
3723,2832,Meena Setty,40,F,A1
3724,2832,Suresh Patil,29,M,A2
3725,2832,Nataraj Poojary,32,M,A3
3726,2832,Zameer Fernandes,31,M,A4
3727,2833,Vijayalakshmi Setty,36,F,A1
3728,2833,Ayesha Sheikh,25,F,A2
3729,2833,Vani Naik,22,F,A3
3730,2833,Zameer Shetty,30,M,A4
3731,2834,Ayesha Sheikh,26,F,A1
3732,2834,Vani Naik,23,F,A2
3733,2834,Zameer Shetty,31,M,A3
3734,2835,Ayesha Sheikh,24,F,A1
3735,2835,Triveni Achar,26,F,A2
3736,2835,Vani Naik,21,F,A3
3737,2836,Triveni Achar,27,F,A1
3738,2836,Vijayalakshmi Setty,36,F,A2
3739,2837,Triveni Achar,27,F,A1
3740,2837,Vani Naik,22,F,A2
3741,2837,Ayesha Sheikh,25,F,A3
3742,2837,Vijayalakshmi Setty,36,F,A4
3743,2838,Ayesha Sheikh,26,F,A1
3744,2838,Triveni Achar,28,F,A2
3745,2838,Vani Naik,23,F,A3
3746,2838,Vijayalakshmi Setty,37,F,A4
3747,2839,Ayesha Sheikh,25,F,A1
3748,2839,Vani Naik,22,F,A2
3749,2839,Vijayalakshmi Setty,36,F,A3
3750,2839,Triveni Achar,27,F,A4
3751,2840,Zameer Shetty,31,M,A1
3752,2840,Vani Naik,23,F,A2
3753,2841,Basavaraj Naik,24,M,A1
3754,2841,Radha Khan,39,F,A2
3755,2841,Latha Setty,30,F,A3
3756,2842,Yogesh Nair,30,M,A1
3757,2842,Basavaraj Naik,24,M,A2
3758,2843,Yogesh Nair,28,M,A1
3759,2843,Radha Khan,37,F,A2
3760,2843,Latha Setty,28,F,A3
3761,2843,Basavaraj Naik,22,M,A4
3762,2844,Basavaraj Naik,23,M,A1
3763,2844,Radha Khan,38,F,A2
3764,2844,Latha Setty,29,F,A3
3765,2844,Yogesh Nair,29,M,A4
3766,2845,Radha Khan,39,F,A1
3767,2845,Yogesh Nair,30,M,A2
3768,2845,Latha Setty,30,F,A3
3769,2845,Basavaraj Naik,24,M,A4
3770,2846,Yogesh Nair,28,M,A1
3771,2846,Basavaraj Naik,22,M,A2
3772,2846,Latha Setty,28,F,A3
3773,2847,Ayesha Sheikh,30,F,A1
3774,2847,Zameer Rao,37,M,A2
3775,2847,Nataraj Shetty,34,M,A3
3776,2847,Manjunath Rao,33,M,A4
3777,2848,Zameer Rao,37,M,A1
3778,2848,Nandini Patil,37,F,A2
3779,2849,Nandini Patil,37,F,A1
3780,2849,Nataraj Shetty,34,M,A2
3781,2850,Ayesha Sheikh,31,F,A1
3782,2850,Zameer Rao,38,M,A2
3783,2850,Nandini Patil,38,F,A3
3784,2851,Nandini Patil,36,F,A1
3785,2851,Nataraj Shetty,33,M,A2
3786,2851,Zameer Rao,36,M,A3
3787,2851,Ayesha Sheikh,29,F,A4
3788,2852,Ayesha Sheikh,31,F,A1
3789,2852,Nataraj Shetty,35,M,A2
3790,2852,Manjunath Rao,34,M,A3
3791,2852,Zameer Rao,38,M,A4
3792,2853,Zameer Rao,38,M,A1
3793,2853,Nataraj Shetty,35,M,A2
3794,2854,Mahesh Fernandes,27,M,A1
3795,2854,Thimmaiah Gowda,32,M,A2
3796,2854,Yusuf Shetty,38,M,A3
3797,2854,Yogesh Nair,32,M,A4
3798,2855,Mahesh Fernandes,25,M,A1
3799,2855,Thimmaiah Gowda,30,M,A2
3800,2855,Yogesh Nair,30,M,A3
3801,2855,Yusuf Shetty,36,M,A4
3802,2856,Thimmaiah Gowda,32,M,A1
3803,2856,Yusuf Shetty,38,M,A2
3804,2856,Mahesh Fernandes,27,M,A3
3805,2857,Yusuf Shetty,37,M,A1
3806,2857,Yogesh Nair,31,M,A2
3807,2858,Mahesh Fernandes,26,M,A1
3808,2858,Yusuf Shetty,37,M,A2
3809,2859,Yusuf Shetty,36,M,A1
3810,2859,Mahesh Fernandes,25,M,A2
3811,2860,Yogesh Nair,31,M,A1
3812,2860,Mahesh Fernandes,26,M,A2
3813,2860,Yusuf Shetty,37,M,A3
3814,2861,Thimmaiah Gowda,32,M,A1
3815,2861,Yusuf Shetty,38,M,A2
3816,2861,Yogesh Nair,32,M,A3
3817,2861,Mahesh Fernandes,27,M,A4
3818,2863,Anthony Setty,25,M,A1
3819,2868,Imran Nair,30,M,A1
3820,2869,Sowmya Poojary,44,F,A1
3821,2873,Mahesh Shetty,38,M,A1
3822,2877,Naveen Achar,33,M,A1
3823,2884,Yusuf Naik,25,M,A1
3824,2889,Deepa Naik,32,F,A1
3825,2890,Kavya Shetty,33,F,A1
3826,2894,Vani Poojary,31,F,A1
3827,2895,Yamuna Gowda,31,F,A1
