VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
3446,2211,Suresh Khan,71,M,0
3447,2212,Vani Reddy,24,F,0
3448,2212,Krishna Rao,20,M,0
3449,2213,Krishna Fernandes,43,M,0
3450,2214,Radha Fernandes,30,T,0
3451,2215,Anthony Gowda,28,M,0
3452,2216,Roopa Achar,19,T,0
3453,2216,Vinay Nair,28,M,0
3454,2217,Raghu Poojary,27,M,0
3455,2217,Latha Poojary,18,T,0
3456,2218,Triveni Nair,31,T,0
3457,2219,Meena Rao,52,T,0
3458,2220,Vijayalakshmi Patil,60,T,0
3459,2220,Santosh Shetty,18,M,0
3460,2221,Fatima Khan,45,F,0
3461,2221,Yamuna Naik,35,F,0
3462,2222,Meena Poojary,39,F,0
3463,2222,Anitha Reddy,39,F,0
3464,2223,Anthony Poojary,37,M,0
3465,2223,Shwetha Khan,67,F,0
3466,2224,Radha Sheikh,24,F,0
3467,2225,Anthony Nair,28,M,0
3468,2226,Yusuf Shetty,21,M,0
3469,2226,Jagadish Setty,22,M,0
3470,2227,Anitha Khan,66,T,0
3471,2228,Thimmaiah Kumar,5,M,0
3472,2228,Sowmya Hegde,74,T,0
3473,2229,Fatima Patil,31,F,0
3474,2230,Vinay Reddy,45,M,0
3475,2230,Raghu Shetty,38,M,0
3476,2231,Venkatesh Kumar,22,M,0
3477,2232,Deepa Khan,54,T,0
3478,2233,Ayesha Patil,63,F,0
3479,2233,Zameer Shetty,30,M,0
3480,2234,Triveni Nair,45,T,0
3481,2234,Anitha Patil,46,T,0
3482,2235,Shankar Fernandes,38,M,0
3483,2236,Shwetha Reddy,48,F,0
3484,2236,Iqbal Rao,41,M,0
3485,2237,Gopal Fernandes,8,M,0
3486,2237,Kavya Naik,16,F,0
3487,2238,Latha Rao,48,F,0
3488,2239,Sowmya Achar,14,T,0
3489,2239,Venkatesh Rao,63,M,0
3490,2240,Imran Poojary,60,M,0
3491,2240,Vijayalakshmi Patil,10,F,0
3492,2241,Latha Gowda,34,T,0
3493,2241,Sunitha Khan,16,F,0
3494,2242,Kavya Setty,7,F,0
3495,2242,Fatima Poojary,27,T,0
3496,2242,Zeenath Setty,21,T,0
3497,2242,Sowmya Fernandes,56,T,0
3498,2243,Usha Fernandes,38,F,0
3499,2243,Vijayalakshmi Poojary,39,F,0
3500,2244,Yogesh Achar,64,M,0
3501,2244,Kavya Shetty,66,T,0
3502,2245,Nataraj Gowda,23,M,0
3503,2245,Gopal Reddy,59,M,0
3504,2246,Vijayalakshmi Fernandes,70,F,0
3505,2247,Zameer Poojary,59,M,0
3506,2247,Nandini Patil,34,T,0
3507,2248,Ayesha Reddy,55,T,0
3508,2248,Pooja Reddy,68,F,0
3509,2249,Kavya Shetty,45,F,0
3510,2250,Iqbal Hegde,19,M,0
3511,2251,Kavya Poojary,10,F,0
3512,2251,Meena Poojary,18,T,0
3513,2252,Vijayalakshmi Rao,51,F,0
3514,2253,Shwetha Rao,48,T,0
3515,2254,Manjunath Fernandes,41,M,0
3516,2254,Fatima Gowda,14,F,0
3517,2255,Latha Setty,8,T,0
3518,2256,Sunitha Fernandes,66,F,0
3519,2257,Vani Patil,28,T,0
3520,2258,Santosh Sheikh,18,M,0
3521,2258,Sowmya Sheikh,69,F,0
3522,2259,Vani Gowda,29,F,0
3523,2260,Naveen Khan,23,M,0
3524,2261,Fatima Achar,60,T,0
3525,2261,Shankar Naik,72,M,0
3526,2262,Yamuna Fernandes,5,F,0
3527,2263,Ullas Khan,12,M,0
3528,2264,Vijayalakshmi Patil,38,F,0
3529,2264,Meena Nair,29,T,0
3530,2265,Sunitha Setty,33,F,0
3531,2266,Triveni Nair,52,F,0
3532,2266,Manjunath Shetty,50,M,0
3533,2267,Yusuf Setty,54,M,0
3534,2267,Kavya Gowda,17,T,0
3535,2268,Sunitha Nair,37,F,0
3536,2269,Vijayalakshmi Hegde,40,T,0
3537,2270,Arjun Naik,55,M,0
3538,2270,Ayesha Nair,63,F,0
3539,2271,Zameer Patil,50,M,0
3540,2271,Nandini Achar,5,F,0
3541,2272,Sunitha Rao,70,F,0
3542,2272,Ullas Achar,74,M,0
3543,2273,Radha Kumar,65,F,0
3544,2274,Naveen Nair,63,M,0
3545,2274,Radha Nair,8,T,0
3546,2275,Iqbal Rao,19,M,0
3547,2275,Raghu Naik,71,M,0
3548,2276,Imran Naik,64,M,0
3549,2276,Imran Nair,40,M,0
3550,2277,Deepa Reddy,23,F,0
3551,2277,Kavya Sheikh,45,T,0
3552,2278,Fatima Poojary,26,F,0
3553,2279,Fatima Naik,39,T,0
3554,2279,Manjunath Reddy,65,M,0
3555,2280,Naveen Reddy,26,M,0
3556,2280,Roopa Poojary,47,T,0
3557,2280,Pooja Setty,41,F,0
3558,2281,Shwetha Poojary,71,T,0
3559,2282,Zeenath Fernandes,63,F,0
3560,2282,Jagadish Poojary,19,M,0
3561,2283,Krishna Gowda,58,M,0
3562,2283,Usha Shetty,70,F,0
3563,2284,Yamuna Rao,57,F,0
3564,2285,Triveni Hegde,36,T,0
3565,2285,Latha Poojary,60,T,0
3566,2286,Pooja Khan,68,F,0
3567,2286,Arjun Poojary,22,M,0
3568,2287,Pooja Shetty,61,T,0
3569,2287,Anitha Nair,54,F,0
3570,2288,Vinay Kumar,28,M,0
3571,2289,Arjun Shetty,25,M,0
3572,2289,Thimmaiah Gowda,58,M,0
3573,2290,Anitha Reddy,50,T,0
3574,2291,Roopa Shetty,38,T,0
3575,2292,Latha Rao,54,F,0
3576,2292,Meena Naik,9,T,0
3577,2293,Deepa Setty,66,F,0
3578,2293,Radha Fernandes,72,T,0
3579,2294,Roopa Patil,38,T,0
3580,2294,Ayesha Naik,15,T,0
3581,2295,Vijayalakshmi Fernandes,18,F,0
3582,2295,Ullas Nair,32,M,0
3583,2296,Mahesh Hegde,39,M,0
3584,2297,Prakash Kumar,63,M,0
3585,2297,Latha Kumar,21,F,0
3586,2298,Triveni Nair,33,F,0
3587,2298,Lokesh Rao,38,M,0
3588,2299,Naveen Shetty,32,M,0
3589,2299,Om Naik,19,M,0
3590,2300,Usha Achar,56,T,0
3591,2301,Puneeth Naik,73,M,0
3592,2301,Yamuna Naik,17,F,0
3593,2302,Roopa Nair,36,F,0
3594,2302,Jagadish Setty,36,M,0
3595,2303,Meena Shetty,67,F,0
3596,2303,Naveen Khan,15,M,0
3597,2304,Usha Gowda,51,F,0
3598,2304,Roopa Khan,5,F,0
3599,2305,Roopa Naik,72,F,0
3600,2306,Puneeth Hegde,50,M,0
3601,2307,Vijayalakshmi Fernandes,6,T,0
3602,2307,Sunitha Reddy,72,F,0
3603,2308,Yusuf Nair,54,M,0
3604,2308,Lokesh Naik,62,M,0
3605,2309,Ayesha Khan,28,F,0
3606,2309,Radha Kumar,10,T,0
3607,2310,Meena Shetty,66,T,0
3608,2310,Sowmya Sheikh,43,T,0
3609,2311,Radha Patil,27,F,0
3610,2311,Latha Rao,50,T,0
3611,2312,Latha Achar,12,T,0
3612,2312,Kavya Gowda,40,T,0
3613,2313,Kavya Hegde,27,F,0
3614,2314,Naveen Poojary,57,M,0
3615,2315,Zameer Naik,48,M,0
3616,2316,Nandini Reddy,45,T,0
3617,2317,Vani Reddy,63,F,0
3618,2317,Meena Reddy,43,F,0
3619,2317,Anitha Fernandes,71,T,0
3620,2317,Thimmaiah Naik,13,M,0
3621,2318,Triveni Reddy,24,T,0
3622,2318,Usha Gowda,28,F,0
3623,2318,Meena Hegde,65,T,0
3624,2318,Triveni Kumar,14,T,0
3625,2318,Zameer Patil,25,M,0
3626,2319,Vani Poojary,70,T,0
3627,2319,Anthony Hegde,35,M,0
3628,2320,Usha Sheikh,27,F,0
3629,2320,Yamuna Nair,23,F,0
3630,2320,Vijayalakshmi Reddy,16,F,0
3631,2320,Ayesha Hegde,63,F,0
3632,2320,Naveen Poojary,61,M,0
3633,2321,Vani Poojary,28,T,0
3634,2322,Latha Reddy,57,F,0
3635,2322,Thimmaiah Fernandes,48,M,0
3636,2323,Suresh Reddy,60,M,0
3637,2324,Latha Gowda,5,T,0
3638,2325,Ayesha Kumar,7,T,0
3639,2326,Ullas Khan,55,M,0
3640,2326,Sunitha Naik,29,T,0
3641,2327,Pooja Kumar,72,T,0
3642,2327,Nandini Poojary,75,F,0
3643,2328,Shwetha Setty,59,T,0
3644,2328,Yamuna Fernandes,30,T,0
3645,2329,Triveni Kumar,10,F,0
3646,2330,Roopa Gowda,55,T,0
3647,2330,Triveni Gowda,14,T,0
3648,2331,Vani Khan,15,T,0
3649,2331,Arjun Kumar,37,M,0
3650,2332,Suresh Naik,26,M,0
3651,2333,Yamuna Achar,56,F,0
3652,2334,Suresh Gowda,71,M,0
3653,2334,Yamuna Setty,33,F,0
3654,2335,Pooja Rao,53,T,0
3655,2336,Vijayalakshmi Gowda,50,F,0
3656,2336,Vani Patil,67,F,0
3657,2337,Ravi Shetty,60,M,0
3658,2337,Basavaraj Sheikh,62,M,0
3659,2338,Meena Hegde,8,F,0
3660,2338,Deepa Hegde,34,F,0
3661,2339,Nandini Khan,24,F,0
3662,2339,Radha Naik,74,T,0
3663,2340,Nandini Patil,33,F,0
3664,2341,Latha Shetty,26,T,0
3665,2341,Imran Naik,39,M,0
3666,2342,Roopa Hegde,12,F,0
3667,2343,Santosh Setty,14,M,0
3668,2343,Puneeth Naik,68,M,0
3669,2344,Radha Fernandes,20,T,0
3670,2344,Prakash Fernandes,40,M,0
3671,2345,Basavaraj Reddy,40,M,0
3672,2345,Zameer Reddy,74,M,0
3673,2346,Vijayalakshmi Patil,39,T,0
3674,2346,Yamuna Fernandes,12,F,0
3675,2347,Lokesh Hegde,43,M,0
3676,2348,Iqbal Khan,6,M,0
3677,2349,Zeenath Fernandes,56,T,0
3678,2350,Nandini Shetty,47,T,0
3679,2350,Thimmaiah Setty,64,M,0
3680,2351,Zameer Nair,59,M,0
3681,2351,Yusuf Hegde,57,M,0
3682,2352,Jagadish Setty,62,M,0
3683,2353,Imran Poojary,22,M,0
3684,2353,Ravi Setty,63,M,0
3685,2354,Thimmaiah Hegde,49,M,0
3686,2355,Nandini Fernandes,29,F,0
3687,2356,Arjun Shetty,56,M,0
3688,2357,Sunitha Rao,65,T,0
3689,2357,Shankar Shetty,12,M,0
3690,2358,Mahesh Setty,74,M,0
3691,2358,Shankar Setty,41,M,0
3692,2359,Latha Nair,32,T,0
3693,2360,Sunitha Sheikh,8,T,0
3694,2360,Manjunath Shetty,21,M,0
3695,2361,Prakash Poojary,68,M,0
3696,2361,Iqbal Fernandes,59,M,0
3697,2362,Usha Shetty,13,T,0
3698,2362,Triveni Fernandes,63,T,0
3699,2363,Vijayalakshmi Gowda,6,F,0
3700,2364,Nataraj Kumar,75,M,0
3701,2364,Radha Setty,31,T,0
3702,2365,Kavya Nair,67,T,0
3703,2365,Yamuna Naik,67,F,0
3704,2366,Ayesha Achar,44,T,0
3705,2366,Roopa Gowda,67,T,0
3706,2367,Latha Nair,67,F,0
3707,2367,Triveni Nair,61,F,0
3708,2368,Fatima Khan,43,T,0
3709,2369,Vani Shetty,18,F,0
3710,2369,Anitha Rao,39,F,0
3711,2370,Pooja Sheikh,42,F,0
3712,2370,Anitha Achar,63,F,0
3713,2371,Zeenath Achar,7,T,0
3714,2371,Radha Poojary,74,F,0
3715,2372,Jagadish Gowda,16,M,0
3716,2372,Anitha Khan,61,T,0
3717,2373,Anthony Achar,43,M,0
3718,2374,Iqbal Shetty,60,M,0
3719,2375,Sunitha Nair,56,F,0
3720,2376,Latha Nair,59,T,0
3721,2376,Deepa Shetty,11,F,0
3722,2377,Pooja Khan,8,T,0
3723,2377,Ayesha Hegde,55,T,0
3724,2378,Kavya Shetty,26,F,0
3725,2379,Fatima Setty,20,F,0
3726,2380,Nataraj Patil,46,M,0
3727,2381,Sowmya Naik,64,T,0
3728,2381,Triveni Rao,28,F,0
3729,2381,Krishna Nair,52,M,0
3730,2382,Venkatesh Khan,62,M,0
3731,2383,Sowmya Fernandes,74,F,0
3732,2383,Vani Kumar,31,T,0
3733,2384,Ayesha Gowda,38,T,0
3734,2385,Raghu Reddy,59,M,0
3735,2386,Nandini Fernandes,12,F,0
3736,2387,Sowmya Patil,51,F,0
3737,2387,Sowmya Khan,56,T,0
3738,2388,Santosh Reddy,28,M,0
3739,2389,Deepa Sheikh,71,T,0
3740,2390,Deepa Setty,73,F,0
3741,2391,Suresh Rao,9,M,0
3742,2392,Mahesh Shetty,29,M,0
3743,2392,Latha Kumar,13,F,0
3744,2393,Yamuna Hegde,44,T,0
3745,2394,Latha Fernandes,55,T,0
3746,2394,Iqbal Gowda,60,M,0
3747,2394,Anitha Khan,31,F,0
3748,2394,Usha Gowda,27,F,0
3749,2395,Zeenath Shetty,72,F,0
3750,2396,Chandru Poojary,74,M,0
3751,2396,Shankar Gowda,71,M,0
3752,2397,Fatima Fernandes,6,F,0
3753,2398,Usha Nair,50,T,0
3754,2398,Anitha Sheikh,20,F,0
3755,2399,Nataraj Setty,42,M,0
3756,2400,Yamuna Patil,18,F,0
3757,2401,Fatima Sheikh,64,F,0
3758,2402,Meena Setty,12,T,0
3759,2402,Latha Sheikh,72,T,0
3760,2403,Meena Nair,39,F,0
3761,2403,Yogesh Khan,55,M,0
3762,2404,Sowmya Gowda,15,F,0
3763,2404,Vani Nair,30,T,0
3764,2405,Meena Rao,41,T,0
3765,2406,Yogesh Nair,67,M,0
3766,2407,Gopal Rao,11,M,0
3767,2407,Roopa Setty,12,F,0
3768,2407,Radha Rao,42,T,0
3769,2407,Nandini Rao,19,T,0
3770,2407,Triveni Reddy,8,T,0
3771,2408,Sowmya Fernandes,21,T,0
3772,2408,Harish Poojary,10,M,0
3773,2409,Sowmya Setty,11,F,0
3774,2410,Mahesh Setty,31,M,0
3775,2410,Usha Reddy,51,T,0
3776,2411,Radha Fernandes,66,F,0
3777,2411,Ayesha Kumar,13,F,0
3778,2412,Meena Fernandes,15,T,0
3779,2413,Pooja Naik,48,T,0
3780,2414,Sunitha Poojary,70,F,0
3781,2415,Usha Nair,18,F,0
3782,2416,Ullas Shetty,13,M,0
3783,2416,Zeenath Sheikh,42,F,0
3784,2417,Prakash Sheikh,16,M,0
3785,2417,Triveni Patil,58,T,0
3786,2418,Nataraj Rao,20,M,0
3787,2418,Anitha Naik,7,F,0
3788,2419,Latha Achar,30,F,0
3789,2419,Puneeth Patil,62,M,0
3790,2420,Krishna Rao,47,M,0
3791,2421,Yamuna Sheikh,57,F,0
3792,2422,Latha Naik,10,T,0
3793,2422,Roopa Poojary,10,T,0
3794,2423,Usha Shetty,23,F,0
3795,2423,Harish Poojary,60,M,0
3796,2424,Sowmya Patil,16,T,0
3797,2425,Meena Hegde,45,F,0
3798,2426,Fatima Khan,34,T,0
3799,2427,Chandru Nair,68,M,0
3800,2428,Latha Setty,11,T,0
3801,2429,Shwetha Hegde,63,F,0
3802,2430,Pooja Naik,46,T,0
3803,2430,Nandini Achar,52,T,0
3804,2431,Naveen Sheikh,31,M,0
3805,2431,Deepa Sheikh,37,T,0
3806,2432,Fatima Rao,71,T,0
3807,2432,Sowmya Setty,53,T,0
3808,2433,Meena Patil,9,T,0
3809,2434,Vani Kumar,51,T,0
3810,2435,Fatima Nair,5,F,0
3811,2436,Pooja Fernandes,55,T,0
3812,2437,Mahesh Shetty,72,M,0
3813,2438,Vani Nair,46,F,0
3814,2438,Zeenath Khan,30,F,0
3815,2439,Triveni Hegde,17,F,0
3816,2439,Vani Khan,51,T,0
3817,2440,Deepa Poojary,59,T,0
3818,2441,Latha Naik,40,F,0
3819,2441,Pooja Patil,61,F,0
3820,2442,Manjunath Sheikh,31,M,0
3821,2443,Fatima Hegde,28,F,0
3822,2443,Meena Reddy,18,T,0
3823,2444,Harish Reddy,56,M,0
3824,2444,Latha Patil,66,T,0
3825,2445,Anthony Sheikh,28,M,0
3826,2445,Deepa Setty,37,T,0
3827,2446,Usha Fernandes,74,T,0
3828,2447,Deepa Kumar,27,F,0
3829,2447,Sowmya Sheikh,16,F,0
3830,2448,Iqbal Poojary,54,M,0
3831,2448,Gopal Sheikh,40,M,0
3832,2449,Shwetha Kumar,41,T,0
3833,2450,Latha Rao,61,F,0
3834,2451,Latha Patil,11,F,0
3835,2451,Sowmya Kumar,26,T,0
3836,2452,Usha Nair,35,T,0
3837,2453,Iqbal Hegde,21,M,0
3838,2454,Ravi Hegde,24,M,0
3839,2454,Suresh Fernandes,62,M,0
3840,2455,Nandini Kumar,36,F,0
3841,2456,Krishna Fernandes,50,M,0
3842,2456,Venkatesh Setty,31,M,0
3843,2457,Krishna Gowda,51,M,0
3844,2458,Manjunath Poojary,24,M,0
3845,2459,Deepa Rao,63,T,0
3846,2459,Latha Hegde,44,F,0
3847,2459,Ayesha Reddy,71,F,0
3848,2459,Fatima Kumar,30,F,0
3849,2459,Sowmya Khan,75,F,0
3850,2460,Usha Patil,62,F,0
3851,2460,Roopa Hegde,32,T,0
3852,2461,Naveen Achar,28,M,0
3853,2462,Meena Fernandes,11,T,0
3854,2462,Radha Sheikh,25,F,0
3855,2463,Jagadish Naik,15,M,0
3856,2464,Vani Achar,35,F,0
3857,2465,Fatima Kumar,17,F,0
3858,2466,Raghu Patil,31,M,0
3859,2466,Vani Setty,16,F,0
3860,2467,Pooja Shetty,8,F,0
3861,2467,Kavya Naik,33,T,0
3862,2468,Roopa Hegde,71,F,0
3863,2468,Nandini Fernandes,70,T,0
3864,2469,Sowmya Hegde,53,F,0
3865,2469,Roopa Nair,8,F,0
3866,2470,Sunitha Shetty,41,T,0
3867,2470,Om Setty,58,M,0
3868,2471,Latha Achar,51,T,0
3869,2471,Imran Hegde,72,M,0
3870,2472,Yogesh Gowda,53,M,0
3871,2472,Radha Reddy,8,F,0
3872,2472,Sunitha Hegde,19,F,0
3873,2473,Yamuna Poojary,37,F,0
3874,2473,Sunitha Rao,55,T,0
3875,2474,Shwetha Fernandes,45,T,0
3876,2474,Meena Sheikh,65,T,0
3877,2475,Deepa Hegde,18,F,0
3878,2475,Roopa Rao,69,T,0
3879,2476,Pooja Khan,22,T,0
3880,2476,Ullas Gowda,69,M,0
3881,2477,Gopal Nair,38,M,0
3882,2478,Prakash Hegde,6,M,0
3883,2478,Fatima Shetty,29,F,0
3884,2479,Usha Patil,53,F,0
3885,2480,Nandini Khan,48,F,0
3886,2480,Sowmya Shetty,31,T,0
3887,2481,Zeenath Achar,21,F,0
3888,2481,Shankar Sheikh,65,M,0
3889,2482,Zeenath Gowda,70,F,0
3890,2482,Pooja Rao,31,F,0
3891,2483,Ullas Shetty,5,M,0
3892,2483,Raghu Patil,65,M,0
3893,2484,Usha Kumar,38,T,0
3894,2484,Deepa Fernandes,34,T,0
3895,2485,Anthony Gowda,72,M,0
3896,2486,Manjunath Poojary,58,M,0
3897,2486,Meena Setty,9,F,0
3898,2487,Zeenath Reddy,5,F,0
3899,2487,Ayesha Patil,24,T,0
3900,2488,Triveni Fernandes,31,F,0
3901,2489,Usha Fernandes,29,T,0
3902,2490,Thimmaiah Shetty,13,M,0
3903,2491,Yamuna Poojary,42,F,0
3904,2491,Om Naik,26,M,0
3905,2492,Usha Shetty,50,F,0
3906,2493,Nataraj Khan,44,M,0
3907,2494,Pooja Patil,38,F,0
3908,2495,Anthony Fernandes,18,M,0
3909,2496,Sunitha Rao,51,T,0
3910,2497,Ayesha Kumar,24,T,0
3911,2497,Thimmaiah Setty,30,M,0
3912,2498,Sowmya Rao,46,T,0
3913,2498,Vani Fernandes,71,F,0
3914,2499,Ravi Nair,25,M,0
3915,2500,Chandru Nair,67,M,0
3916,2500,Zeenath Naik,34,F,0
3917,2501,Suresh Gowda,52,M,0
3918,2502,Jagadish Poojary,13,M,0
3919,2502,Usha Gowda,27,F,0
3920,2503,Triveni Khan,22,F,0
3921,2503,Ravi Poojary,31,M,0
3922,2504,Vinay Patil,67,M,0
3923,2505,Kavya Setty,33,T,0
3924,2506,Vani Sheikh,60,F,0
3925,2506,Santosh Khan,71,M,0
3926,2507,Manjunath Poojary,17,M,0
3927,2507,Meena Kumar,23,F,0
3928,2508,Latha Naik,38,F,0
3929,2509,Deepa Kumar,70,T,0
3930,2509,Yusuf Achar,21,M,0
3931,2510,Pooja Shetty,31,F,0
3932,2511,Lokesh Kumar,30,M,0
3933,2511,Basavaraj Nair,50,M,0
3934,2512,Meena Achar,72,T,0
3935,2512,Raghu Shetty,70,M,0
3936,2513,Deepa Gowda,17,F,0
3937,2513,Sunitha Patil,57,F,0
3938,2514,Usha Fernandes,64,F,0
3939,2514,Om Reddy,8,M,0
3940,2515,Kavya Kumar,32,T,0
3941,2516,Triveni Gowda,38,T,0
3942,2516,Deepa Rao,40,F,0
3943,2516,Sunitha Fernandes,64,T,0
3944,2517,Shwetha Setty,21,F,0
3945,2517,Prakash Gowda,48,M,0
3946,2518,Latha Rao,68,T,0
3947,2518,Kavya Poojary,12,T,0
3948,2519,Triveni Khan,18,F,0
3949,2520,Deepa Patil,73,F,0
3950,2520,Pooja Shetty,44,F,0
3951,2521,Harish Naik,27,M,0
3952,2522,Kavya Khan,28,F,0
3953,2522,Anthony Kumar,70,M,0
3954,2523,Fatima Sheikh,29,F,0
3955,2524,Yamuna Naik,5,T,0
3956,2525,Yamuna Rao,21,T,0
3957,2525,Nandini Shetty,50,T,0
3958,2526,Sunitha Kumar,33,T,0
3959,2527,Shwetha Naik,51,T,0
3960,2527,Vijayalakshmi Khan,38,T,0
3961,2528,Arjun Kumar,20,M,0
3962,2529,Pooja Poojary,7,F,0
3963,2529,Ravi Nair,26,M,0
3964,2530,Anthony Reddy,25,M,0
3965,2531,Deepa Achar,51,F,0
3966,2531,Nandini Shetty,61,T,0
3967,2532,Raghu Nair,74,M,0
3968,2533,Yamuna Naik,38,T,0
3969,2533,Yusuf Rao,9,M,0
3970,2534,Vani Shetty,28,F,0
3971,2535,Prakash Sheikh,24,M,0
3972,2536,Anitha Gowda,11,F,0
3973,2536,Fatima Gowda,46,T,0
3974,2537,Iqbal Fernandes,62,M,0
3975,2538,Nandini Khan,45,F,0
3976,2539,Vani Setty,18,T,0
3977,2539,Latha Rao,41,F,0
3978,2540,Prakash Reddy,29,M,0
3979,2541,Om Hegde,16,M,0
3980,2542,Sowmya Patil,27,F,0
3981,2542,Vijayalakshmi Shetty,8,F,0
3982,2542,Prakash Fernandes,57,M,0
3983,2542,Harish Achar,58,M,0
3984,2543,Venkatesh Setty,36,M,0
3985,2544,Nataraj Sheikh,51,M,0
3986,2545,Harish Sheikh,11,M,0
3987,2546,Ayesha Nair,66,T,0
3988,2547,Suresh Patil,20,M,0
3989,2547,Jagadish Nair,60,M,0
3990,2548,Om Gowda,6,M,0
3991,2549,Harish Reddy,68,M,0
3992,2549,Gopal Setty,24,M,0
3993,2550,Ravi Setty,52,M,0
3994,2551,Lokesh Naik,20,M,0
3995,2552,Shwetha Reddy,41,T,0
3996,2552,Vani Reddy,36,T,0
3997,2553,Latha Khan,10,T,0
3998,2553,Puneeth Nair,44,M,0
3999,2554,Deepa Patil,55,F,0
4000,2554,Triveni Setty,68,F,0
4001,2555,Shankar Patil,57,M,0
4002,2555,Radha Poojary,18,T,0
4003,2556,Naveen Sheikh,7,M,0
4004,2556,Prakash Setty,36,M,0
4005,2557,Shwetha Shetty,73,T,0
4006,2557,Deepa Nair,54,T,0
4007,2558,Triveni Achar,32,F,0
4008,2559,Zameer Achar,8,M,0
4009,2559,Usha Gowda,52,F,0
4010,2560,Prakash Achar,53,M,0
4011,2560,Nandini Reddy,20,T,0
4012,2561,Lokesh Nair,16,M,0
4013,2561,Sowmya Setty,55,T,0
4014,2562,Kavya Hegde,54,T,0
4015,2562,Sunitha Shetty,14,F,0
4016,2563,Prakash Shetty,6,M,0
4017,2564,Prakash Sheikh,38,M,0
4018,2564,Roopa Shetty,24,F,0
4019,2565,Krishna Achar,39,M,0
4020,2565,Naveen Fernandes,33,M,0
4021,2566,Anitha Nair,32,F,0
4022,2566,Krishna Setty,64,M,0
4023,2567,Nataraj Poojary,34,M,0
4024,2567,Nandini Kumar,52,T,0
4025,2568,Usha Gowda,45,F,0
4026,2568,Usha Sheikh,26,T,0
4027,2569,Deepa Fernandes,25,F,0
4028,2569,Shwetha Rao,39,T,0
4029,2569,Vani Shetty,50,T,0
4030,2570,Arjun Naik,53,M,0
4031,2570,Deepa Fernandes,29,T,0
4032,2571,Usha Gowda,67,F,0
4033,2572,Imran Poojary,67,M,0
4034,2573,Nataraj Rao,73,M,0
4035,2573,Fatima Kumar,67,F,0
4036,2574,Raghu Achar,44,M,0
4037,2574,Deepa Hegde,30,T,0
4038,2575,Ayesha Nair,72,F,0
4039,2575,Vinay Khan,30,M,0
4040,2576,Anitha Shetty,27,F,0
4041,2577,Sunitha Reddy,49,T,0
4042,2578,Krishna Hegde,23,M,0
4043,2579,Zeenath Reddy,27,F,0
4044,2579,Usha Kumar,52,T,0
4045,2580,Puneeth Poojary,31,M,0
4046,2581,Prakash Achar,33,M,0
4047,2581,Basavaraj Patil,45,M,0
4048,2582,Vijayalakshmi Hegde,35,F,0
4049,2582,Anthony Nair,38,M,0
4050,2583,Roopa Shetty,62,F,0
4051,2583,Manjunath Hegde,56,M,0
4052,2584,Kavya Nair,51,F,0
4053,2584,Basavaraj Naik,54,M,0
4054,2585,Anitha Kumar,25,T,0
4055,2586,Deepa Sheikh,68,T,0
4056,2587,Nandini Gowda,33,T,0
4057,2588,Vijayalakshmi Naik,20,F,0
4058,2589,Vijayalakshmi Kumar,13,F,0
4059,2589,Meena Kumar,30,F,0
4060,2590,Latha Fernandes,53,T,0
4061,2591,Fatima Rao,56,F,0
4062,2592,Triveni Reddy,35,F,0
4063,2593,Shwetha Khan,44,T,0
4064,2594,Prakash Gowda,44,M,0
4065,2595,Deepa Hegde,24,T,0
4066,2595,Yamuna Sheikh,30,F,0
4067,2596,Roopa Nair,71,T,0
4068,2597,Basavaraj Sheikh,71,M,0
4069,2598,Sowmya Rao,35,F,0
4070,2598,Deepa Khan,10,T,0
4071,2599,Nandini Naik,28,F,0
4072,2599,Iqbal Kumar,60,M,0
4073,2599,Ayesha Naik,60,F,0
4074,2599,Shwetha Naik,16,T,0
4075,2599,Fatima Rao,64,T,0
4076,2600,Basavaraj Shetty,12,M,0
4077,2600,Yamuna Reddy,53,T,0
4078,2601,Sunitha Patil,24,T,0
4079,2601,Ullas Achar,44,M,0
4080,2602,Shwetha Gowda,44,T,0
4081,2603,Shankar Sheikh,30,M,0
4082,2603,Kavya Poojary,15,F,0
4083,2604,Gopal Gowda,18,M,0
4084,2605,Vinay Hegde,65,M,0
4085,2605,Vani Sheikh,22,T,0
4086,2606,Vijayalakshmi Fernandes,42,F,0
4087,2606,Sowmya Reddy,14,T,0
4088,2607,Ayesha Hegde,67,F,0
4089,2607,Vijayalakshmi Setty,38,F,0
4090,2608,Radha Hegde,10,T,0
4091,2609,Deepa Shetty,48,T,0
4092,2609,Roopa Khan,71,F,0
4093,2610,Vani Patil,55,F,0
4094,2611,Zameer Patil,66,M,0
4095,2611,Usha Naik,73,T,0
4096,2612,Basavaraj Khan,35,M,0
4097,2613,Vijayalakshmi Nair,54,T,0
4098,2613,Usha Reddy,54,T,0
4099,2614,Deepa Naik,66,F,0
4100,2615,Vijayalakshmi Achar,67,T,0
4101,2615,Anitha Patil,52,T,0
4102,2616,Latha Poojary,8,T,0
4103,2616,Deepa Naik,39,T,0
4104,2617,Latha Khan,8,T,0
4105,2618,Radha Poojary,33,F,0
4106,2619,Chandru Kumar,55,M,0
4107,2619,Nandini Naik,20,F,0
4108,2619,Lokesh Poojary,41,M,0
4109,2620,Zeenath Setty,58,T,0
4110,2621,Radha Fernandes,32,F,0
4111,2621,Ullas Rao,24,M,0
